label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3,source
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,1,0.021352313167259787,0.057447890188103715,0.00864260294865277,0.021352313167259784,0.0014734495929018248,0.12020774435806685,24,0.014743263853584139,0.012709710218607017,3.469446951953614e-18,0.0066090493136756485,inf,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,3,0.021352313167259787,0.1235383833248602,0.006100660904931368,0.025114387391967464,0.002922238508022352,0.25166338959806056,"24,7,3",0.012709710218607015,0.01525165226232842,-0.0037620742247076767,0.008642602948652772,-4.054054054054054,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,5,0.021352313167259787,0.19522114895780376,0.0035587188612099642,0.03131672597864769,0.0020487485185165097,0.3594518910183795,"24,7,3,23,19",0.011692933401118455,0.017793594306049824,-0.0099644128113879,0.009659379766141332,-1.7857142857142858,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,10,0.021352313167259787,0.09659379766141332,0.003050330452465684,0.053177427554651754,0.0021230923251470365,0.5713545679113053,"24,7,3,23,19,9,12,4,8,6",0.019318759532282664,0.018301982714794104,-0.03182511438739197,0.0020335536349771234,-0.5750798722044729,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,1,0.9171326893746823,0.08693441789527198,0.7651245551601423,0.88978139298424,0.012236857251310943,0.24206821522887362,19,0.4677173360447382,0.15200813421453996,0.027351296390442315,0.4494153533299441,5.557620817843865,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,3,0.9171326893746823,0.547025927808846,0.36603965429588203,0.8857142857142858,0.01332482042982276,0.5655805814589828,"19,24,7",0.21657346212506354,0.5510930350788003,0.0314184036603965,0.7005592272496187,17.54045307443368,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,5,0.9171326893746823,0.9359430604982206,0.05287239450940519,0.9073716319267922,0.005870950699848338,0.8025106795784633,"19,24,7,23,21",0.06507371631926792,0.8642602948652771,0.009761057447890131,0.8520589730554143,88.54166666666718,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,10,0.9171326893746823,0.9486527707168276,0.013726487036095577,0.9370615149974582,0.0018582274410266413,0.9709480599808366,"19,24,7,23,21,3,9,15,1,8",0.017793594306049824,0.9034062023385867,-0.01992882562277587,0.8993390950686324,-45.33163265306107,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,1,0.9898322318251144,0.11489578037620743,0.9791560752414845,0.987290289781393,0.0017902203214701744,0.22891700678648091,24,0.7000508388408744,0.010676156583629859,0.002541942043721379,0.28978139298424,4.200000000000026,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,3,0.9898322318251144,0.8154550076258261,0.800711743772242,0.9885104219623793,0.0005184564833343095,0.5505651634750559,"24,7,19",0.3431621759023894,0.1891204880528724,0.0013218098627351127,0.646670055922725,143.0769230769249,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,5,0.9898322318251144,0.9898322318251144,0.24809354346720894,0.9891204880528723,0.0016268429079816878,0.8017775750082775,"24,7,19,9,3",0.11947127605490594,0.7417386883579055,0.000711743772242035,0.8703609557702084,1042.1428571427955,expansion
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,10,0.9898322318251144,0.9913573970513472,0.001525165226232842,0.9915607524148449,0.0004067107269954351,0.988608495444958,"24,7,19,9,3,23,21,11,1,8",0.020843924758515507,0.9883070665988816,-0.0017285205897304978,0.9689883070665989,-571.7647058823716,expansion
