label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,site,K,top_harmonics,base_acc,acc_ablate_fourier,acc_random_ctrl_mean,acc_random_ctrl_std,frac_energy_removed
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,embed,3,"14,16,18",1.0,0.4997458057956279,0.22104728012201322,0.011854937495802319,0.3142047662562962
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,attn_L0,3,"14,16,9",1.0,0.7239450940518556,0.6696492119979665,0.006793408475237444,0.9431941484811188
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,mlp_L0,3,"14,16,21",1.0,0.058464667005592275,0.05419420437214032,0.0035016116640005208,0.32077799034996035
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,attn_L1,3,"1,9,24",1.0,0.15556685307574988,0.45592272496187086,0.009304480156773447,0.7592577793140857
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,mlp_L1,3,"24,5,12",1.0,0.5673614641586172,0.9549567869852569,0.00461038497153214,0.5794129064101541
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,resid_final,3,"14,16,9",1.0,0.8556176919166243,0.4722928317234367,0.003977144324475429,0.6234905956421447
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,embed,3,"25,1,5",0.018810371123538384,0.020335536349771224,0.020640569395017794,0.003716454882053292,0.12921232580649666
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,attn_L0,3,"4,22,1",0.018810371123538384,0.010167768174885612,0.01443823080833757,0.0027016431633119322,0.27189311418152123
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,mlp_L0,3,"23,17,25",0.018810371123538384,0.004575495678698526,0.006609049313675649,0.001245292192568977,0.16379547525814164
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,attn_L1,3,"22,4,15",0.018810371123538384,0.005592272496187087,0.008337569903406202,0.0010468358048792068,0.2589699019101629
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,mlp_L1,3,"22,4,15",0.018810371123538384,0.00864260294865277,0.013523131672597865,0.0020986037051906746,0.1979347938893456
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,resid_final,3,"22,4,15",0.018810371123538384,0.009659379766141332,0.02125063548551093,0.0027546959195005718,0.3092740122109474
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,embed,3,"25,5,1",0.6441281138790036,0.5383833248601931,0.27097102186070154,0.007561156051887437,0.14411100491446385
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,attn_L0,3,"5,4,1",0.6441281138790036,0.5582104728012202,0.5728520589730554,0.004147651866674327,0.3216913154441739
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,mlp_L0,3,"25,17,18",0.6441281138790036,0.17641077783426537,0.17092018301982714,0.006238072862299126,0.16895797051655884
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,attn_L1,3,"22,3,15",0.6441281138790036,0.05388917132689375,0.2837824097610574,0.0078060387260474795,0.5409357512344367
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,mlp_L1,3,"22,15,4",0.6441281138790036,0.029486527707168277,0.39359430604982204,0.008212636708208905,0.49802961552105035
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,resid_final,3,"22,15,4",0.6441281138790036,0.043213014743263854,0.5063548551093036,0.005144528984513882,0.40138252464075136
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,embed,3,"5,25,17",0.9893238434163701,0.48957803762074226,0.2062023385866802,0.007734190241275691,0.18100353433105543
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,attn_L0,3,"5,3,15",0.9893238434163701,0.8957803762074225,0.9618708693441789,0.0025112534896244796,0.3535578038933784
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,mlp_L0,3,"25,17,1",0.9893238434163701,0.03457041179461108,0.054295882053889175,0.004880528723945096,0.1891369480552857
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,attn_L1,3,"5,3,22",0.9893238434163701,0.15353329944077276,0.31570920183019824,0.010065576956392137,0.8722330304264126
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,mlp_L1,3,"22,15,3",0.9893238434163701,0.17132689374682258,0.4543975597356381,0.011296751936822492,0.5602128711003348
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,resid_final,3,"5,3,15",0.9893238434163701,0.35231316725978645,0.8415861718352822,0.0059340056782571935,0.5414232086923044
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,embed,3,"17,5,6",1.0,0.6461616675139806,0.5926792069140824,0.012375472969049768,0.39871122488547894
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,attn_L0,3,"17,5,6",1.0,0.9923741738688358,0.9881037112353839,0.0017195256253469968,0.695722130469089
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,mlp_L0,3,"17,24,6",1.0,0.900355871886121,0.9223182511438738,0.006154650106933027,0.48023826402026776
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,attn_L1,3,"5,3,4",1.0,0.19115404168784952,0.5237417386883579,0.009696234510529457,0.7751287583694351
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,mlp_L1,3,"3,15,22",1.0,0.4178952719877987,0.9833248601931877,0.003614924013143079,0.528552594571523
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,resid_final,3,"5,3,15",1.0,0.4758515505846467,0.8675139806812405,0.008601234766672728,0.4906775561487955
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,embed,3,"9,26,24",0.00864260294865277,0.02338586680223691,0.0183019827147941,0.0016076653076605898,0.12794245392387693
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,attn_L0,3,"24,7,9",0.00864260294865277,0.012709710218607015,0.008744280630401627,0.001966352781475721,0.20452925676304762
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,mlp_L0,3,"17,1,18",0.00864260294865277,0.0071174377224199285,0.005490594814438231,0.001620475592324273,0.1535927051090807
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,attn_L1,3,"19,24,14",0.00864260294865277,0.0035587188612099642,0.00813421453990849,0.002427521380033212,0.2409244606705207
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,mlp_L1,3,"19,24,23",0.00864260294865277,0.00864260294865277,0.010066090493136757,0.0009858016995254357,0.19426888459471456
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,resid_final,3,"19,24,9",0.00864260294865277,0.00813421453990849,0.014336553126588714,0.0019663527814757207,0.2796114953641601
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,embed,3,"9,24,26",0.9557702084392475,0.485510930350788,0.29537366548042704,0.01161531231194293,0.13673167911941825
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,attn_L0,3,"9,24,7",0.9557702084392475,0.8556176919166243,0.8843924758515506,0.005318432874681059,0.30303010195016816
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,mlp_L0,3,"26,3,13",0.9557702084392475,0.03609557702084393,0.030604982206405694,0.004258340943847875,0.15630358232340932
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,attn_L1,3,"7,21,19",0.9557702084392475,0.1265887137773259,0.27310625317742754,0.008325160951889664,0.5372121513873014
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,mlp_L1,3,"24,9,4",0.9557702084392475,0.15709201830198272,0.4331469242501271,0.007629214634389054,0.3844840487489499
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,resid_final,3,"24,7,9",0.9557702084392475,0.340620233858668,0.7635993899339095,0.009302257660585803,0.422637589424408
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,embed,3,"6,1,9",0.9822064056939501,0.6761565836298933,0.3497712252160651,0.00882313905436366,0.20737464055942023
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,attn_L0,3,"9,24,6",0.9822064056939501,0.9217081850533808,0.9518047788510422,0.006662798139463495,0.48271834638366506
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,mlp_L0,3,"6,1,26",0.9822064056939501,0.061514997458057954,0.06842907981698018,0.0026239934724075122,0.22262807396050494
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,attn_L1,3,"7,19,21",0.9822064056939501,0.23995932892730046,0.42196237925775293,0.007124696712294794,0.8094802553046355
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,mlp_L1,3,"9,24,4",0.9822064056939501,0.4722928317234367,0.6944585663446874,0.007554316470160322,0.4541951673010959
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,resid_final,3,"7,9,24",0.9822064056939501,0.8296898830706659,0.9247585155058466,0.007081031152610138,0.43123099065429094
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,embed,3,"1,6,7",0.9954245043213015,0.8403660396542959,0.40355871886121,0.014159872126228592,0.45891928057868603
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,attn_L0,3,"1,6,7",0.9954245043213015,0.7905439755973563,0.9520081342145399,0.0034270055000209165,0.9550710889309351
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,mlp_L0,3,"6,1,12",0.9954245043213015,0.36298932384341637,0.44911032028469755,0.009713279102038013,0.41957318797488363
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,attn_L1,3,"7,21,9",0.9954245043213015,0.3014743263853584,0.5642094560244028,0.0029887012621655617,0.6800757645033725
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,mlp_L1,3,"21,9,24",0.9954245043213015,0.8210472801220132,0.9704117946110828,0.00260024643671466,0.4590885382521401
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,resid_final,3,"7,6,21",0.9954245043213015,0.838840874428063,0.9574987290289781,0.0029921584076384694,0.35523766223254943
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,embed,3,"9,26,24",0.09150991357397051,0.06456532791052363,0.03772241992882562,0.002900933933439166,0.1357683673418505
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,attn_L0,3,"24,25,3",0.09150991357397051,0.06405693950177936,0.06568378240976105,0.0032695343550205452,0.2786590836701841
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,mlp_L0,3,"26,11,9",0.09150991357397051,0.014234875444839857,0.01209964412811388,0.002393208397750853,0.16602603723200512
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,attn_L1,3,"14,19,23",0.09150991357397051,0.010676156583629894,0.03467208947635994,0.003586210897518738,0.3138077732768607
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,mlp_L1,3,"19,3,14",0.09150991357397051,0.02592780884595831,0.06365022877478393,0.0039823398124181255,0.2531865775782476
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,resid_final,3,"25,19,3",0.09150991357397051,0.029994916115912557,0.08866293848500253,0.009903009505285972,0.28859511806305094
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,embed,3,"13,9,25",0.8998474834773768,0.4641586171835282,0.13665480427046264,0.009107959604090976,0.15723706086269382
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,attn_L0,3,"13,25,24",0.8998474834773768,0.8022369089984749,0.8038637519064565,0.005057378796317622,0.23489562951137286
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,mlp_L0,3,"9,26,13",0.8998474834773768,0.026436197254702594,0.030503304524656837,0.002728298498220384,0.16736574010165822
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,attn_L1,3,"7,14,19",0.8998474834773768,0.10218607015760041,0.29466192170818506,0.006718425434339323,0.5591500525396801
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,mlp_L1,3,"24,3,19",0.8998474834773768,0.23945094051855617,0.6803253685815964,0.007341945378153834,0.4662399234525693
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,resid_final,3,"7,24,25",0.8998474834773768,0.43924758515505846,0.7493645144890697,0.008439860079083749,0.3395436212956738
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,embed,3,"13,8,25",1.0,0.9039145907473309,0.31977630910015253,0.004801512538126125,0.23049720826929224
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,attn_L0,3,"13,8,24",1.0,0.9008642602948653,0.8649720386375191,0.008896651898008073,0.3696163636662116
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,mlp_L0,3,"13,9,8",1.0,0.08235892221657347,0.1077783426537875,0.0023627758085657882,0.19203415060131665
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,attn_L1,3,"7,14,19",1.0,0.18556176919166242,0.6076258261311642,0.01101878367800229,0.6725683410551545
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,mlp_L1,3,"19,3,24",1.0,0.5714285714285714,0.9903406202338587,0.0029116057068177574,0.43957804257833993
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,resid_final,3,"7,19,24",1.0,0.7910523640061007,0.9649211997966447,0.006209834869182472,0.39118053696868577
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,embed,3,"9,26,24",0.06354855109303507,0.04880528723945094,0.04931367564819522,0.0016395033550174966,0.12567701835395684
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,attn_L0,3,"24,2,17",0.06354855109303507,0.058973055414336555,0.05388917132689375,0.003166733401605987,0.1706034891806585
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,mlp_L0,3,"26,9,11",0.06354855109303507,0.042704626334519574,0.04158617183528215,0.0016830651100403517,0.1307313428786753
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,attn_L1,3,"20,21,22",0.06354855109303507,0.05236400610066091,0.05033045246568378,0.002083772397754875,0.15734078210037797
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,mlp_L1,3,"3,25,20",0.06354855109303507,0.05236400610066091,0.05195729537366549,0.0035280836955561726,0.13747036036863483
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,resid_final,3,"10,24,20",0.06354855109303507,0.04931367564819522,0.050025419420437214,0.0024189887653015382,0.11894829361555315
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,embed,3,"9,26,18",0.9755973563802746,0.10930350788002034,0.13014743263853584,0.0049811687702759145,0.1262556620719572
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,attn_L0,3,"15,1,25",0.9755973563802746,0.9623792577529232,0.9652262328418912,0.0020986037051906777,0.18037176227604132
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,mlp_L0,3,"26,9,8",0.9755973563802746,0.07066598881545501,0.07198779867819013,0.0016268429079817023,0.13022110325146039
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,attn_L1,3,"15,17,6",0.9755973563802746,0.8169801728520589,0.7943060498220641,0.004049274580933389,0.13706230923681934
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,mlp_L1,3,"20,13,8",0.9755973563802746,0.7254702592780885,0.8274529740721913,0.004621583396995868,0.1411248126229623
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,resid_final,3,"15,25,16",0.9755973563802746,0.5200813421453991,0.5900355871886122,0.007236994265083579,0.11735268498081919
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,embed,3,"9,6,26",0.9944077275038129,0.31875953228266396,0.28612099644128114,0.011172522077012454,0.1266763117919228
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,attn_L0,3,"9,13,12",0.9944077275038129,0.9862735129639044,0.9886120996441281,0.0012285761030599652,0.21290921948568856
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,mlp_L0,3,"26,9,6",0.9944077275038129,0.1682765632943569,0.15841382816471786,0.004415668683397754,0.13167494652389974
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,attn_L1,3,"23,25,17",0.9944077275038129,0.8744280630401627,0.8475851550584647,0.0039432067981017204,0.12883841393912665
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,mlp_L1,3,"20,25,11",0.9944077275038129,0.9659379766141332,0.9856634468734112,0.0021182172502287404,0.13657646206844926
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,resid_final,3,"9,23,13",0.9944077275038129,0.6410777834265379,0.6638535841382817,0.012887019434879413,0.11953856959160947
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,embed,3,"45,15,44",0.003491726127220282,0.004402611203886443,0.006467284044329741,0.0011139478565564986,0.06921500737194042
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,attn_L0,3,"44,8,45",0.003491726127220282,0.004554425383330803,0.0032184606042204343,0.00037679288434768046,0.10136684958867066
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,mlp_L0,3,"40,20,21",0.003491726127220282,0.003491726127220282,0.0023075755275542733,0.0010269642948406111,0.07349458951883507
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,attn_L1,3,"45,23,2",0.003491726127220282,0.0021253985122210413,0.003248823440109306,0.00043578867752868755,0.1281411350068532
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,mlp_L1,3,"45,23,18",0.003491726127220282,0.0025808410505541216,0.003491726127220282,0.00041852281014392666,0.09392455609477057
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,resid_final,3,"45,23,18",0.003491726127220282,0.003188097768331562,0.004432974039775316,0.0007882650666917971,0.1424922906142014
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,embed,3,"40,44,47",1.0,0.8982844997722788,0.5238500075907091,0.008448619355592477,0.14784243873925884
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,attn_L0,3,"40,44,18",1.0,0.9335053894033702,0.9531501442234704,0.0018731679751252091,0.21963460835137777
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,mlp_L0,3,"40,47,41",1.0,0.049339608319417035,0.056596326096857455,0.002346793849575176,0.1331457834564582
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,attn_L1,3,"2,23,45",1.0,0.1864278123576742,0.5492029755579171,0.006097262674055525,0.5984435249348339
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,mlp_L1,3,"23,18,9",1.0,0.64414756338242,0.9889175649005617,0.0019863886119685674,0.40850120756326386
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,resid_final,3,"2,23,40",1.0,0.561560649764688,0.978169120995901,0.0021153986273994454,0.363028542573271
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,embed,3,"40,2,23",1.0,0.43054501290420527,0.645088811294975,0.004086481281424025,0.6855830546741535
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,attn_L0,3,"40,2,23",1.0,0.6764839836040686,0.7923789281918932,0.004513351553317028,0.9608201744329984
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,mlp_L0,3,"40,17,23",1.0,0.9927129193866707,0.9980567785031121,0.0004644620780561137,0.9443986518942926
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,attn_L1,3,"2,23,18",1.0,0.4138454531653256,0.8989828449977229,0.003392766705056086,0.703724275532421
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,mlp_L1,3,"23,18,8",1.0,0.8043115226962199,1.0,0.0,0.4571390474751596
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,resid_final,3,"40,23,2",1.0,0.6077121603157735,0.8822529224229543,0.003202667554175018,0.48211584401898583
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,embed,3,"9,26,11",0.02440264361972547,0.05338078291814947,0.028673106253177427,0.0030940770828069017,0.13028134398868382
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,attn_L0,3,"3,24,25",0.02440264361972547,0.020335536349771224,0.018301982714794104,0.0032153306153211787,0.2340018161005465
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,mlp_L0,3,"8,26,1",0.02440264361972547,0.0066090493136756485,0.008947635993899338,0.002287182893584543,0.16562833102627691
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,attn_L1,3,"19,14,3",0.02440264361972547,0.0066090493136756485,0.015149974580579562,0.002639706148601356,0.31325124693643225
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,mlp_L1,3,"3,19,14",0.02440264361972547,0.010167768174885612,0.022369089984748347,0.003565974156939539,0.19901801396414132
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,resid_final,3,"3,19,14",0.02440264361972547,0.009150991357397052,0.03446873411286223,0.003363057530969238,0.2904299307929818
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,embed,3,"13,9,25",0.9857651245551602,0.9334011184544992,0.36054905948144383,0.006995838296601764,0.16717410712804293
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,attn_L0,3,"13,11,3",0.9857651245551602,0.9273004575495679,0.8828673106253178,0.009481682340111635,0.2534403994152915
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,mlp_L0,3,"13,26,9",0.9857651245551602,0.08845958312150483,0.09893238434163701,0.003026512672320735,0.1667438001879381
