step,train_acc,test_acc,f_emb_corr
33500,1.0,1.0,0.11079980493415803
34000,1.0,1.0,0.12437666551356669
34500,1.0,1.0,0.13532413002995264
35000,1.0,1.0,0.14611999521456048
35500,0.9904988408088684,0.935943067073822,0.16466829519569487
36000,1.0,1.0,0.17526133066984367
36500,1.0,1.0,0.18792326267155252
37000,1.0,1.0,0.2001491488124229
37500,1.0,1.0,0.2203919210566025
38000,1.0,1.0,0.2440640981586007
38500,1.0,1.0,0.26491472795864274
39000,0.9988123774528503,0.9832231998443604,0.2647459157978285
39500,1.0,1.0,0.22004784114577186
40000,1.0,1.0,0.24230156873561917
40500,1.0,1.0,0.25153338817229176
41000,0.9928740859031677,0.96695476770401,0.2656131182745133
41500,1.0,1.0,0.1958973994613136
42000,1.0,1.0,0.22576567097522773
42500,1.0,1.0,0.19887355819949118
43000,1.0,1.0,0.22708158933984404
43500,1.0,1.0,0.18011708401126184
44000,1.0,1.0,0.16789461366181505
44500,1.0,1.0,0.21790927630451654
45000,1.0,1.0,0.2040388205259859
45500,1.0,1.0,0.24263415233832866
46000,0.9548693299293518,0.9120488166809082,0.31337749339855525
46500,1.0,1.0,0.261490155239667
47000,1.0,1.0,0.33757712349684976
47500,1.0,1.0,0.2583169845984764
48000,1.0,1.0,0.32723600107328055
48500,0.9964370727539062,0.9781392812728882,0.2828917715151613
49000,1.0,1.0,0.250016418349716
49500,1.0,1.0,0.3124044789950171
50000,1.0,1.0,0.2598059158834368
50500,1.0,1.0,0.28457570746755556
51000,1.0,1.0,0.2323309068785635
51500,1.0,1.0,0.24290289764714146
52000,1.0,1.0,0.21794881694623858
52500,1.0,1.0,0.24034916226494019
53000,1.0,1.0,0.24134331733419812
53500,1.0,1.0,0.2784741127039648
54000,1.0,1.0,0.2508590181715584
54500,1.0,1.0,0.26630733458592104
55000,1.0,1.0,0.28153295658894567
55500,1.0,1.0,0.2655425016683582
56000,1.0,1.0,0.2881928114762257
56500,0.9976246953010559,0.984239935874939,0.2769867758208319
57000,1.0,1.0,0.19628210665966322
57500,1.0,1.0,0.25255603907499896
58000,1.0,1.0,0.20893587377213513
58500,1.0,1.0,0.2506257468320123
59000,1.0,1.0,0.27679024386044776
59500,0.9964370727539062,0.9776309132575989,0.2635161203104652
60000,1.0,1.0,0.26475123438812165
60500,1.0,1.0,0.28143237052219316
61000,1.0,1.0,0.22924301555003324
61500,1.0,1.0,0.263122486339463
62000,1.0,1.0,0.22820341839510883
62500,1.0,1.0,0.21180615114860746
63000,1.0,1.0,0.24277058808913088
63500,1.0,1.0,0.26897861248972177
64000,1.0,1.0,0.29958245766677905
64500,1.0,1.0,0.2626111688959779
65000,1.0,1.0,0.27863099579063066
65500,1.0,1.0,0.28886475856016325
66000,1.0,1.0,0.24391240317794682
66500,1.0,1.0,0.28278501507388154
67000,1.0,1.0,0.25582871877025715
67500,1.0,1.0,0.24947303884988692
68000,1.0,1.0,0.25067077210992794
68500,1.0,1.0,0.268931882037062
69000,1.0,1.0,0.2672759524600472
69500,1.0,1.0,0.28974904657351197
70000,1.0,1.0,0.23422511223947826
70500,1.0,1.0,0.269315809906129
71000,1.0,1.0,0.26654480541705616
71500,1.0,1.0,0.3167109644428192
72000,1.0,1.0,0.2806828236717446
72500,1.0,1.0,0.2915815687308535
73000,1.0,1.0,0.3306555993292788
73500,1.0,1.0,0.2785133516128937
74000,1.0,1.0,0.3032782570090419
74500,1.0,1.0,0.2608074630018613
75000,1.0,1.0,0.28971587750209754
75500,1.0,1.0,0.25933884084707187
76000,1.0,1.0,0.3198572408117097
76500,1.0,1.0,0.306195106727333
77000,1.0,1.0,0.28458649324991675
77500,1.0,1.0,0.3286193383570342
78000,1.0,0.9928825497627258,0.29242036994871895
78500,1.0,1.0,0.28467480350538515
79000,0.9976246953010559,0.9837315678596497,0.31206247084759237
79500,1.0,1.0,0.2724184210973603
80000,1.0,1.0,0.2258283032156989
