label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,between_gen_circ,7000,0.7976614236831665,10,0.7976614133197764,0.9150991357397051,0.0035587188612099642,0.8748347737671581,0.0021424816985974233,0.9201619317246013,"10,6,12,5,24,3,14,13,9,21",0.021860701576004067,0.7941026944585664,-0.07717336044738177,0.7758007117437723,-10.289855072463773
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,between_circ_F,10000,0.9984748363494873,1,0.9984748347737672,0.09608540925266904,0.938485002541942,0.9927808845958312,0.002436024107922896,0.2043205900060518,6,0.7513980681240467,0.05998983223182519,0.005693950177935947,0.24707676664972045,10.535714285714292
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,between_circ_F,10000,0.9984748363494873,3,0.9984748347737672,0.7559735638027453,0.5922724961870869,0.987290289781393,0.004155122875791063,0.5387906269132807,"6,3,10",0.3670564311133706,0.4062023385866803,0.011184544992374201,0.6314184036603966,36.318181818181735
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,between_circ_F,10000,0.9984748363494873,5,0.9984748347737672,0.9928825622775801,0.186578546009151,0.9928825622775801,0.0014379395651988864,0.7774680951654419,"6,3,10,5,12",0.1367564819522115,0.8118962887646162,0.005592272496187101,0.8617183528215557,145.18181818181782
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,between_circ_F,10000,0.9984748363494873,10,0.9984748347737672,0.9994916115912558,0.013726487036095577,0.9989832231825113,1.1102230246251565e-16,0.9860882998842725,"6,3,10,5,12,24,14,25,26,11",0.02440264361972547,0.9847483477376716,-0.0005083884087441204,0.9740721911540418,-1937.0000000006105
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,post_all,13500,1.0,1,1.0,0.17437722419928825,0.9974580579562786,0.9998983223182512,0.00020335536349769257,0.21368771703113054,6,0.7656329435688867,0.002541942043721379,0.00010167768174884628,0.23436705643111333,25.000000000002185
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,post_all,13500,1.0,3,1.0,0.9679715302491103,0.9405185561769192,0.9997966446365023,0.00024905843851377133,0.5454883858008894,"6,10,14",0.3462125063548551,0.05948144382308085,0.00020335536349769257,0.6537874936451449,292.50000000002836
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,post_all,13500,1.0,5,1.0,1.0,0.17488561260803254,0.9997966446365023,0.00040671072699542953,0.7802624058240863,"6,10,14,3,12",0.0971021860701576,0.8251143873919675,0.00020335536349769257,0.9028978139298424,4057.500000000393
G_CF_boundary,add,53,0.002333,2.5,7,G<C<F,8000.0,6500.0,12000.0,post_all,13500,1.0,10,1.0,1.0,0.009659379766141332,1.0,0.0,0.9908817389866073,"6,10,14,3,12,5,24,25,20,1",0.020843924758515507,0.9903406202338587,0.0,0.9791560752414845,inf
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,pre_all,5000,0.010676156729459763,1,0.010676156583629894,0.04931367564819522,0.005592272496187087,0.01179461108286731,0.0012617868475842254,0.0909734527036682,12,0.0066090493136756485,0.005083884087442807,-0.0011184544992374167,0.004067107269954245,-4.5454545454545485
