label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,site,K,ctrl_mode,top_harmonics,base_acc,acc_ablate_fourier,acc_random_ctrl_mean,acc_random_ctrl_std,frac_energy_removed
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,mlp_L1,3,dim,"23,18,9",1.0,0.64414756338242,0.9994534689540003,0.0002059307722217944,0.40850120756326386
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,resid_final,3,dim,"2,23,40",1.0,0.561560649764688,1.0,0.0,0.363028542573271
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,embed,3,dim,"40,2,23",1.0,0.43054501290420527,0.37006224381357217,0.008438246717955157,0.6855830546741535
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,attn_L0,3,dim,"40,2,23",1.0,0.6764839836040686,1.0,0.0,0.9608201744329984
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,mlp_L0,3,dim,"40,17,23",1.0,0.9927129193866707,1.0,0.0,0.9443986518942926
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,attn_L1,3,dim,"2,23,18",1.0,0.4138454531653256,0.9633824199180203,0.0029397121463390795,0.703724275532421
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,mlp_L1,3,dim,"23,18,8",1.0,0.8043115226962199,1.0,0.0,0.4571390474751596
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,resid_final,3,dim,"40,23,2",1.0,0.6077121603157735,1.0,0.0,0.48211584401898583
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,embed,3,dim,"9,26,11",0.02440264361972547,0.05338078291814947,0.021860701576004067,0.0016707347966603953,0.13028134398868382
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,attn_L0,3,dim,"3,24,25",0.02440264361972547,0.020335536349771224,0.017996949669547534,0.0028506041217846844,0.2340018161005465
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,mlp_L0,3,dim,"8,26,1",0.02440264361972547,0.0066090493136756485,0.008235892221657347,0.002393208397750853,0.16562833102627691
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,attn_L1,3,dim,"19,14,3",0.02440264361972547,0.0066090493136756485,0.01779359430604982,0.0023845530044857297,0.31325124693643225
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,mlp_L1,3,dim,"3,19,14",0.02440264361972547,0.010167768174885612,0.0224707676664972,0.0032217548587198494,0.19901801396414132
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,resid_final,3,dim,"3,19,14",0.02440264361972547,0.009150991357397052,0.03253685815963396,0.003433033658593621,0.2904299307929818
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,embed,3,dim,"13,9,25",0.9857651245551602,0.9334011184544992,0.17539400101677682,0.009779046294698201,0.16717410712804293
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,attn_L0,3,dim,"13,11,3",0.9857651245551602,0.9273004575495679,0.9179461108286731,0.0060204865655668315,0.2534403994152915
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,mlp_L0,3,dim,"13,26,9",0.9857651245551602,0.08845958312150483,0.06192170818505338,0.0004981168770275903,0.1667438001879381
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,attn_L1,3,dim,"12,23,19",0.9857651245551602,0.15912557193695984,0.7553634977122521,0.009136292776506445,0.7037477184362072
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,mlp_L1,3,dim,"19,23,3",0.9857651245551602,0.31926792069140825,0.9284189120488053,0.0020436961100398277,0.46547268635273437
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,resid_final,3,dim,"12,19,24",0.9857651245551602,0.5882053889171327,0.9435688866293848,0.002490584385137958,0.3944236995048352
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,embed,3,dim,"13,12,19",1.0,0.32486019318759535,0.16441281138790037,0.0018358383411558538,0.692253215266724
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,attn_L0,3,dim,"13,12,26",1.0,0.6609049313675648,0.9918657854600916,0.0021569093477983203,0.9638036686709247
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,mlp_L0,3,dim,"13,26,7",1.0,0.8591764107778342,1.0,0.0,0.9042273354670652
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,attn_L1,3,dim,"12,19,23",1.0,0.2516522623284189,0.7109303507880022,0.02042835957893724,0.6992267825173454
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,mlp_L1,3,dim,"19,23,14",1.0,0.7910523640061007,1.0,0.0,0.49371845409546866
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,resid_final,3,dim,"13,19,12",1.0,0.971021860701576,0.9993899339095069,0.000203355363497737,0.6144307753716791
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,embed,3,dim,"9,26,24",0.021352313167259787,0.02592780884595831,0.02257244534824606,0.004576625291276828,0.12700946258804233
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,attn_L0,3,dim,"24,3,7",0.021352313167259787,0.0157600406710727,0.017996949669547534,0.0013866986982192019,0.23487948977935852
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,mlp_L0,3,dim,"26,8,1",0.021352313167259787,0.007625826131164209,0.00681240467717336,0.002073825933337177,0.1675132831420429
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,attn_L1,3,dim,"24,19,23",0.021352313167259787,0.009150991357397052,0.016370106761565837,0.002305192485766067,0.28517356773231073
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,mlp_L1,3,dim,"24,23,19",0.021352313167259787,0.009150991357397052,0.018098627351296394,0.0006896115895399364,0.2470660355851553
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,pre_known_events,7000,0.021352313458919525,resid_final,3,dim,"24,7,23",0.021352313167259787,0.007625826131164209,0.026944585663446874,0.0008506965190992124,0.2671620437081097
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,embed,3,dim,"9,11,26",0.9171326893746823,0.8083375699034062,0.22755465175394002,0.01326338493878624,0.1416591829918562
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,attn_L0,3,dim,"9,24,3",0.9171326893746823,0.8576512455516014,0.9045246568378241,0.0031074136837694437,0.2965828464712896
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,mlp_L0,3,dim,"9,26,18",0.9171326893746823,0.13726487036095578,0.09811896288764616,0.004105059326524933,0.16857741888054623
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,attn_L1,3,dim,"7,19,23",0.9171326893746823,0.14844941535332995,0.6824605998983223,0.0033197412744920113,0.5680782313971234
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,mlp_L1,3,dim,"24,23,21",0.9171326893746823,0.22979156075241486,0.8054905948144382,0.009029298738909352,0.45402854576347595
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,between_gen_F_partial,18000,0.9171326756477356,resid_final,3,dim,"19,7,24",0.9171326893746823,0.273512963904423,0.8406710726995424,0.007121794004204366,0.34894711657526095
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,embed,3,dim,"9,11,26",0.9898322318251144,0.9740721911540416,0.5152008134214539,0.006562741052610029,0.1781985307557389
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,attn_L0,3,dim,"9,24,11",0.9898322318251144,0.9755973563802746,0.9871886120996441,0.0004981168770275834,0.4427829145750066
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,mlp_L0,3,dim,"9,26,18",0.9898322318251144,0.33960345704117945,0.3422470767666497,0.005619014490960079,0.19616801614181473
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,attn_L1,3,dim,"7,19,23",0.9898322318251144,0.2440264361972547,0.8808337569903406,0.006633251217203906,0.6692218026277116
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,mlp_L1,3,dim,"24,3,21",0.9898322318251144,0.56888662938485,0.9796644636502287,0.003325963850289004,0.48944860169902565
wd_low_GF,add,53,0.0016,1.5223,42,G<F,,14000.0,21500.0,post_known_events,23500,0.9898322224617004,resid_final,3,dim,"7,24,19",0.9898322318251144,0.5953228266395526,0.9805795627859684,0.002190204293699833,0.41473926004884754
